89,-1.2552512,8.590625399999999,11.061901200000001,walking
87,-0.6668522,5.2171378,8.0022264,walking
95,0.1176798,4.1972461999999995,8.8652116,walking
95,-0.4707192,3.7657536,10.9442214,walking
89,-0.3530394,3.138128,7.7276402,walking
89,2.0005566,1.2944778,5.6486304,walking
88,-0.0784532,5.0602314,9.3359308,walking
88,1.1767979999999998,7.0215613999999995,9.571290399999999,walking
88,0.196133,2.7066354,8.3552658,walking
88,1.2160246,3.334261,11.1011278,walking
89,1.5298374,4.785645199999999,8.1983594,walking
85,2.157463,3.334261,10.0812362,walking
85,0.0392266,4.5895122,8.629852,walking
85,1.765197,3.8442068,7.609960399999999,walking
85,0.392266,4.3933792,12.3956056,walking
85,1.96133,3.726527,8.9828914,walking
86,0.43149259999999995,4.8248717999999995,8.629852,walking
86,0.392266,2.0790097999999997,9.2574776,walking
89,0.9022117999999999,4.511059,9.1397978,walking
89,0.7060788,3.0204481999999997,7.609960399999999,walking
89,2.3535959999999996,8.394492399999999,10.787315,walking
86,1.2160246,10.0420096,0.4707192,walking
86,0.0784532,10.1596894,0.784532,walking
86,0.0392266,10.198916,0.8237586,walking
84,0.3138128,10.1596894,0.8629851999999999,walking
84,0.2745862,10.198916,0.9414384,walking
84,0.196133,10.1596894,0.9022117999999999,walking
93,0.2353596,10.1596894,0.9022117999999999,walking
93,0.2353596,10.1596894,0.8237586,walking
89,0.1569064,10.1596894,0.980665,walking
84,0.43149259999999995,10.1204628,0.980665,walking
84,2.6281822,3.1773545999999997,8.1591328,walking
82,2.6674088,3.530394,9.924329799999999,walking
79,1.96133,2.4320492,4.511059,walking
79,2.2751428,4.746418599999999,12.748645,walking
84,0.392266,1.1767979999999998,8.7083052,walking
84,-0.3530394,0.9414384,8.9436648,walking
87,0.43149259999999995,2.7850886,9.492837199999999,walking
88,-0.7453053999999999,3.138128,8.9436648,walking
88,0.7060788,3.3734876000000003,5.687856999999999,walking
88,0.1176798,6.943108199999999,6.5508422,walking
89,-0.196133,7.217694399999999,6.472389,walking
89,-0.0392266,6.864655,6.8254284,walking
84,0.980665,7.060788,6.001669799999999,walking
85,2.2359162,1.6475172,7.4922806,walking
83,1.4513842,1.8436502,9.2967042,walking
86,1.2160246,10.0420096,0.4707192,walking
86,0.0784532,10.1596894,0.784532,walking
86,0.0392266,10.198916,0.8237586,walking
89,0.3138128,10.1596894,0.8629851999999999,walking
89,0.2745862,10.198916,0.9414384,walking
87,0.980665,7.060788,6.001669799999999,walking
89,2.2359162,1.6475172,7.4922806,walking
87,1.4513842,1.8436502,9.2967042,walking
144,3.2558078,8.747531799999999,3.92266,abnormal
133,3.6088471999999996,8.5513988,5.5701772,abnormal
137,4.1972461999999995,7.9237732,5.5701772,abnormal
140,5.6094038,8.0022264,5.4917240000000005,abnormal
139,5.88399,12.2386992,3.4127142,abnormal
141,4.785645199999999,10.6304086,1.9221034,abnormal
142,6.001669799999999,15.0237878,3.0596748,abnormal
134,3.6873004,11.179581,4.6679654,abnormal
131,-0.0392266,7.3353741999999995,0.8629851999999999,abnormal
135,-0.1569064,9.9635564,5.0210048,abnormal
135,2.8243152,7.8845466,6.668522,abnormal
141,1.569064,9.8851032,6.001669799999999,abnormal
145,3.530394,8.316039199999999,3.4127142,abnormal
147,3.530394,6.4331624,1.2160246,abnormal
148,2.2751428,13.0624578,0.3138128,abnormal
143,-4.6287388,8.9828914,4.5502856,abnormal
132,-1.7259703999999998,8.8652116,4.5502856,abnormal
133,1.1375714,10.0420096,2.8243152,abnormal
137,0.7060788,9.3359308,2.6281822,abnormal
139,0.7060788,9.8851032,2.7066354,abnormal
132,1.9221034,7.5315072,4.0403398,abnormal
137,1.1375714,11.414940599999998,1.765197,abnormal
135,-1.9221034,8.4729456,3.138128,abnormal
129,-3.0989014,9.414383999999998,3.92266,abnormal
133,2.1182364,12.4740588,1.3729310000000001,abnormal
140,0.3530394,7.7276402,2.6674088,abnormal
132,1.4121576,8.394492399999999,3.4519407999999996,abnormal
142,1.4121576,9.610517,4.6287388,abnormal
134,0.3530394,8.5513988,3.726527,abnormal
145,1.3337044,11.179581,5.4917240000000005,abnormal
157,1.9221034,6.354709199999999,7.8060934,abnormal
164,1.1375714,7.6491869999999995,6.276256,abnormal
160,3.0204481999999997,6.472389,7.5315072,abnormal
165,-1.765197,8.9828914,5.1779112,abnormal
162,-1.196133,14.5530686,5.118792999999999,abnormal
160,-6.668522,14.082349399999998,-2.6281822,abnormal
149,-0.392266,9.649743599999999,3.4911673999999997,abnormal
161,-0.1569064,9.571290399999999,4.2364728,abnormal
158,0.9022117999999999,9.022118,6.354709199999999,abnormal
159,3.4519407999999996,7.178467799999999,8.4729456,abnormal
154,-2.7066354,10.0812362,2.3143694,abnormal
163,-2.3143694,9.845876599999999,2.1182364,abnormal
155,-1.196133,9.5320638,0.6276256,abnormal
162,0.2745862,7.9629998,3.5696205999999995,abnormal
163,3.1767979999999998,8.0806796,6.276256,abnormal
167,-7.668522,14.082349399999998,-3.9981822,abnormal
168,-8.5513988,-5.0602314,-1.8828768,abnormal
184,-12.5132854,-2.2751428,0.8237586,abnormal
183,-8.7083052,2.3535959999999996,-10.0812362,abnormal
182,-8.1591328,-1.0198916,-6.276256,abnormal
171,-9.9635564,7.8060934,3.0989014,abnormal
172,-12.5132854,10.4342756,2.2751428,abnormal
168,-6.3939357999999995,5.295591,-0.1176798,abnormal
173,-3.6873004,6.786201800000001,-2.941995,abnormal
172,-4.707191999999999,4.8640984,-4.3541526,abnormal
177,-8.9436648,8.747531799999999,2.1182364,abnormal
170,-9.9635564,7.5707338,3.530394,abnormal
170,-8.041453,7.453054,-0.980665,abnormal
169,-9.492837199999999,12.356378999999999,1.1375714,abnormal
177,-10.1596894,10.983448000000001,3.4127142,abnormal
169,-7.9237732,-0.3138128,-2.941995,abnormal
187,-5.8447634,-12.6701918,0.8237586,abnormal
193,-7.6491869999999995,6.040896399999999,0.196133,abnormal
191,-12.003339599999999,-17.181250799999997,-14.239255799999999,abnormal
189,-11.2188076,5.727083599999999,-0.2745862,abnormal
194,-5.2563644,3.138128,3.138128,abnormal
192,-4.0011132,-14.906108,-3.8049801999999997,abnormal
192,-9.845876599999999,2.5105024,-2.6674088,abnormal
181,-6.472389,-1.8828768,0.8237586,abnormal
193,-9.845876599999999,0.392266,-2.4320492,abnormal
186,-5.7663101999999995,7.296147599999999,-3.7657536,abnormal
